0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
0.0456376,0.037114076,-0.036867216,0.016288847,0.016288847,0.016288847,-0.09812679,0.0728817,-0.36652878,-0.13686396,-0.091854714,0.028964726,-0.0066475566,0.016288847,0.016473882,0.016288847,-0.09008928,0.15330583,-0.0877389,-0.14780974,0.010203613,0.01621041,-0.0877389,-0.012156723,-0.050644882,-0.012156723,0.016288847,-0.31366873,0.0,-0.071690656,-0.036867216,0.016288847,-0.31366873,0.040031895,-0.012156708,-0.0064714905,0.002127911,0.011617739,-0.31366873,-0.010197629,-0.05659481,0.030747117,0.0,-0.05659481,-0.05659481
0.096557744,0.096557744,0.0020595416,0.0020595416,0.0020595416,0.0,0.0020595416,0.086602844,-0.09797176,-0.17924349,-0.07254135,0.098242395,0.0034425687,0.0,0.002835061,0.0020595416,-0.19088143,3.4958823,-0.12922643,2.1980462,-0.1795574,0.002110976,0.021700954,0.10091855,-0.013224973,-0.013224973,0.0020595416,-0.18976083,0.0,-0.041873988,-0.19471578,0.0020595416,0.10091855,0.09723906,0.11579731,0.09678947,0.47532752,0.0070566307,-0.18656467,0.19765797,0.10091855,0.10091855,-0.01322497,0.0,0.0
0.021383649,0.021466043,0.0015917725,0.0,0.0015917725,0.0,-0.40495747,0.0065874737,0.861254,-0.019936686,0.061734863,0.01846374,-0.17784174,0.0015917725,0.026804745,0.0015917725,0.83951813,0.02884342,0.112186976,-0.58823484,-0.17622606,0.031301368,0.04744937,0.049670864,0.050679784,0.033106297,0.0015917725,-0.14793333,0.0,-0.18410704,-0.7760628,0.0015917725,-0.6269354,0.015633928,-0.119826265,-0.05276339,-0.051748946,0.030425241,-0.14793333,-0.0689156,-0.6269354,0.07442263,0.033106297,0.0,0.0
0.087877624,0.048906907,0.0059502446,0.0059502446,0.0,0.0059502446,0.0076396163,0.0957987,-0.012985002,0.007219768,0.11531856,0.11013349,0.0021517673,0.0059502446,0.0030649584,0.0,-0.14438611,-0.08411858,-0.042800207,-0.3162055,-0.17118204,0.007982077,-0.0328828,-0.002641688,-0.02421556,-0.036400907,0.0059502446,-0.32468507,0.0,-0.024306964,-0.13626777,0.0059502446,-0.25387934,0.0238545,0.014364781,0.07886321,-0.005954605,0.009003222,-0.17805468,0.022708857,-0.25387934,-0.25387934,-0.036400907,0.0,0.0
0.085599944,0.104261026,0.023402438,0.023402438,0.023402438,0.023402438,0.023402438,0.22120374,-0.30610332,-0.011559528,-0.11247944,0.08999716,0.0033873126,0.0,0.0028429197,0.0,-0.45839605,-0.34539562,-0.203718,-0.8156415,-0.028833192,0.017397698,-0.0669697,-0.056840274,0.12042694,-0.009154947,0.023402438,-0.51352537,0.0,-0.18569343,-0.064079784,0.023402438,0.04037026,0.08262786,-0.052985407,0.10308941,0.118161954,0.023402436,-0.099675864,0.09275511,0.04037026,0.04037026,-0.009154961,0.0,0.0
0.09660153,0.11524659,0.06196475,0.0,0.06196475,0.06196475,0.06196475,0.25110245,-0.32692242,-0.73932344,0.20544733,0.097246155,0.01327635,0.0,0.009202962,0.0,0.062450293,1.8632138,0.1717495,0.20700124,0.043629095,0.060543247,0.2532803,-0.17640707,-0.17640707,-0.084149785,0.06196475,-1.572019,0.0,-0.20236057,0.049859874,0.06196475,-0.45289335,-0.04994963,0.14831765,0.054097526,0.055133156,0.058743443,-0.45289335,-0.04994963,-0.04994963,0.053766172,0.0,-0.04994963,-0.04994963
0.027589308,0.010626061,-0.0010921056,0.0,0.0,-0.0010921056,-0.19069365,0.08087175,0.029249437,-0.27188522,-0.0026816027,0.12495185,0.011661525,-0.0010921056,0.0115691675,0.0,-0.760811,-0.19551522,-0.022898791,-0.28840154,-0.12226184,0.016536724,0.12633465,0.048943046,0.04981137,0.220656,-0.0010921056,-0.195315,0.0,0.032546774,-0.025669428,-0.0010921056,-0.17163049,0.011080305,-0.0012426497,0.038175244,-0.006720941,0.009698781,-0.195315,-0.0035420156,-0.17163049,-0.17163049,0.220656,0.0,0.0
0.042569965,0.055012986,-0.04893608,-0.04893608,0.0,-0.04893608,-0.04893608,0.06382836,-0.23241398,0.129836,0.0663523,0.014507581,0.021665819,0.0,-0.14195578,-0.04893608,0.64829654,-0.49734035,-0.11518026,-1.1614987,-0.06643039,-0.001355369,0.036105264,0.0502034,0.06616067,0.06616067,-0.04893608,0.47422832,0.0,0.036795072,-0.13943288,-0.04893608,-0.38103056,0.06616068,-0.11518032,0.068869404,0.07291675,-0.020379458,-0.14464763,0.051299628,-0.38103056,0.06603827,0.06616068,0.0,0.0
0.021277701,0.021353245,-0.0003612383,0.0,-0.0003612383,-0.0003612383,-0.113540016,0.020282347,-0.03592708,-0.0069437507,0.02168674,0.023768766,0.00662031,-0.0003612383,0.00856238,-0.0003612383,0.008382116,-0.13777271,-0.03763459,0.23300283,-0.0114041185,0.0038178002,-0.04399486,-0.15702462,-0.15702462,-0.15702462,-0.0003612383,-0.07269624,0.0,-0.008238159,-0.113540016,-0.0003612383,-0.07269624,0.021376474,0.033984084,0.027275411,0.05010065,0.007290637,-0.113540016,0.05214688,-0.043994848,-0.03763459,-0.15702464,0.0,0.0
0.039495613,0.03760643,-0.061204605,0.013905848,0.013905848,0.0,-0.061204605,0.04573889,-0.0048488546,-0.012509857,-0.02093596,0.039772872,0.006584365,0.013905848,0.002002031,0.0,-0.42330256,-0.024697186,0.03451748,-0.5923899,0.0131016625,0.002476943,0.03451748,-0.012356733,-0.012356733,0.1138126,0.013905848,-0.08191183,0.0,-0.031787694,-0.11365147,0.013905848,-0.3864142,-0.012356733,-0.0063513974,0.006359425,0.008229576,0.0060019325,-0.08712212,0.0065312306,0.1138126,0.048908066,0.0,-0.3864142,-0.3864142
0.08668223,0.10431329,0.050692935,0.050692935,0.0,0.050692935,-0.12534602,0.17142268,0.5988796,-0.15910137,-0.4324692,0.2413455,0.033762917,0.050692935,0.0044782986,0.0,-0.1546622,-0.405091,-0.35140368,0.025775393,0.029070098,-0.0030777247,0.011258251,-0.041150443,0.23978382,0.21260738,0.050692935,-0.12534602,0.0,-0.61768836,-1.5965056,0.050692935,0.4147553,0.14805323,0.094699025,0.09724603,-0.021524765,-0.00015147732,-0.14063284,0.07771963,0.4147553,-0.7409317,0.21260738,0.0,0.0
0.07928375,0.08555037,-0.1127224,0.048504364,0.048504364,0.048504364,0.024670776,0.029503569,-0.30115265,0.023121728,,0.025521643,,,,,0.15420982,-0.2210497,-0.05703014,-0.4593094,-0.26098126,0.019690277,-0.026984658,0.14617267,0.03943381,0.03943381,0.048504364,-0.44593313,0.048504364,-0.12233613,-0.2355156,0.048504364,-0.33437142,0.108948596,0.03237381,0.09241081,0.052053005,0.029344395,-0.1127224,0.08836784,-0.33437142,-0.33437142,0.03943381,0.0,0.0
0.055477258,0.051152278,0.0027810943,0.0027810943,0.0,0.0027810943,0.0027810943,0.05149303,0.19378187,-0.04196069,-0.030574111,0.053258423,-0.0008222783,0.0027810943,0.0021767525,0.0,-0.03314088,0.07293907,0.008687049,-0.53421706,0.0054758587,0.00053927134,0.00036144353,-0.027549049,-0.028291626,0.03122924,0.0027810943,-0.16925497,0.0,0.16112937,-0.14497223,0.0027810943,-0.5252328,-0.003767902,0.0003614435,0.0518692,-0.038139023,0.005436159,-0.1354562,0.004379349,-0.5252328,-0.5252328,0.031229245,0.0,0.0
0.11682107,0.10435273,-0.00039926817,-0.00039926817,-0.00039926817,-0.00039926817,-0.121585846,0.08083278,-0.013405049,0.011602954,,0.07176843,,,0.0052729836,0.0,0.26218095,1.3376151,-0.053893466,1.9472351,0.0015918122,-0.00033446992,0.01754466,0.01754466,-0.053893466,0.07176843,-0.00039926817,-1.0054578,0.0,-0.054518044,-0.121585846,-0.00039926817,0.07176843,0.11569389,-0.038396604,0.17139648,0.25606328,-0.00018704959,-0.07100976,0.17940502,0.07176843,0.01754466,0.07176843,0.0,0.0
-0.0022285595,-0.0022285595,-0.084147304,-0.0081699835,-0.0081699835,0.0,-0.0081699835,0.04187796,0.025426937,0.062707774,0.034291502,0.03453647,0.001094654,0.0,0.0017462554,0.0,-0.091570616,-0.466263,0.011273327,0.08058894,0.0063700117,0.00298809,0.013258695,0.14638844,0.14638844,-0.084147304,-0.0081699835,-0.2180975,0.0,0.053178433,-0.14649166,-0.0081699835,0.09593191,0.024974873,0.011273335,-0.009584391,-0.0039780755,0.005459479,-0.2180975,-0.015976539,-0.00091712596,0.049646173,0.0,-0.084147304,-0.084147304
0.07736109,0.075011946,-0.0033809482,-0.0033809482,0.0,-0.0033809482,-0.18587504,-0.024383446,0.015291467,1.3403894,-0.061380006,0.09081349,0.014957824,-0.0033809482,0.012775968,0.0,-0.05310888,-0.23095709,0.1379786,-0.81788194,-0.0059295115,0.012426003,0.14463565,0.1379786,-0.06280786,-0.0022148814,-0.0033809482,-0.6341157,0.0,0.008766744,-0.121019416,-0.0033809482,-0.6341157,0.05547552,0.09584418,0.07462379,-0.015659455,0.019182803,-0.18587506,0.0112737045,-0.6341157,-0.6341157,-0.0022148883,0.0,0.0
0.018702962,0.0124221565,0.004226447,0.004226447,0.0,0.004226447,-0.19139247,0.072783366,-0.020482969,-0.073787525,-0.074685976,0.0392219,-0.0057072206,0.004226447,0.000926409,0.0,-0.08532322,-0.20905988,-0.019611392,-0.36023644,-0.001180302,0.0033422564,0.06544302,-0.122857414,-0.04004136,-0.04004136,0.004226447,-0.19139247,0.0,-0.051488586,-0.19139247,0.004226447,-0.12285742,0.008174153,0.10491939,0.005346338,0.029488198,0.0072514755,-0.11030571,0.045986973,-0.12285742,-0.12285742,-0.040041365,0.0,0.0
0.023004314,0.025516793,-0.24509753,-0.055641644,-0.055641644,-0.055641644,0.12919079,0.12655848,0.22070555,0.18009192,0.045165353,0.15042765,0.002958249,0.0,0.00084534177,0.0,0.001540059,0.5489563,0.20663409,0.10695036,-0.08134902,0.0054114014,-0.21169356,-0.09437734,-0.09437734,-0.055641644,-0.055641644,,,,-0.09437734,-0.09437734,-0.055641647,0.0,0.0,0.029853985,,0.0066868975,-0.055641647,0.0,0.0,0.029853985,0.0,0.0,0.0
0.015385005,0.015385005,-0.0014877185,0.0,-0.0014877185,0.0,-0.09108225,-0.045440763,0.13054103,0.2597012,-0.06972846,-0.05969767,0.013798692,-0.0014877185,0.004491915,0.0,-0.1018184,0.110039875,-0.102110416,-0.044103194,-0.009418974,0.012722967,-0.047689512,-0.119466454,-0.119466454,-0.040763006,-0.0014877185,0.16977936,0.0,0.18197502,-0.10314997,-0.0014877185,-0.4895812,-0.0036868793,-0.102110416,-0.009175761,0.022374976,0.013750577,-0.09108225,-0.010816001,-0.4895812,-0.03448798,0.0,-0.1002294,-0.1002294
0.016492505,-0.0131000765,0.0059076506,0.0059076506,0.0059076506,0.0,0.0059076506,0.0066429134,-0.18852724,-0.7299833,-0.36827004,0.013551478,0.015401151,0.0059076506,0.006095957,0.0,-0.012683402,0.20349705,-0.060326844,-0.3490069,0.01471946,-0.027316622,0.0049041663,0.0049041663,0.011771152,-0.0032140429,0.0059076506,-0.508704,0.0,0.9096005,-0.039777156,0.0059076506,-0.50870395,0.011048439,0.14300399,-0.048738822,0.020165667,0.017481612,-0.11408305,-0.04718972,-0.060326833,0.016492506,0.0,-0.060326833,-0.060326833
0.12770927,0.13030455,0.028785877,0.0,0.028785877,0.0,-0.63457286,0.1413825,-0.054221153,-0.0044063334,0.13589641,0.026842628,0.035550676,0.028785877,0.046721607,0.028785877,-0.31286195,-0.27377388,-0.106332354,0.7865751,0.047413096,0.046721607,-0.106332354,0.0049414053,0.023927916,-0.052042533,0.028785877,0.09180952,0.0,-0.22767523,0.043492153,0.028785877,0.028785877,0.0,0.0,0.24187405,,0.090356894,0.028785877,-0.63457286,0.028785877,0.23862322,0.0,-0.2928761,-0.2928761
0.079721615,0.079721615,0.03282452,0.0,0.03282452,0.03282452,-0.26316512,0.08856417,-0.26165158,-0.4607323,0.04977189,0.09917437,0.07776796,0.03282452,0.020565813,0.03282452,-0.82496965,-0.10930663,-0.041891407,-0.31969061,0.024248166,0.0880044,-0.0015535477,0.047760922,0.0023083922,-0.19029187,0.03282452,-0.26316512,0.0,-0.23354773,0.017746264,0.03282452,0.62400573,0.06866933,0.62400573,0.028591326,-0.0075026415,0.021107115,0.017746264,0.014201963,0.62400573,0.047760922,-0.6785828,-0.6785828,-0.6785828
0.026191182,0.02988683,-0.13215283,0.005057788,0.005057788,0.005057788,-0.13215283,0.19469991,-0.17534068,-0.07802407,,-0.020017251,,,0.00088073866,0.0,0.005108255,-0.31175375,-0.0932631,-0.4408312,0.024942676,0.0020866652,0.023349091,-0.06665074,-0.034886323,-0.034886323,0.005057788,-0.21384403,0.0,0.036218666,-0.17292394,0.005057788,-0.029107423,0.121451184,0.13187194,0.009793101,-0.007658566,0.004494496,-0.13215284,0.012063353,-0.029107423,-0.029107423,-0.034886327,0.0,0.0
0.07706229,0.073688045,0.019952383,0.0,0.019952383,0.019952383,-0.21009783,0.05613808,0.059507404,0.027607363,0.0016947994,0.039279252,-0.067955144,0.019952383,0.01871109,0.019952383,-0.17036109,-0.5007465,-0.091234654,-0.8884189,-0.23831682,0.020401267,-0.01742017,-0.0013737807,0.0010879955,0.04527526,0.019952383,-0.462812,0.0,-0.05115582,-0.21980779,0.019952383,0.2908095,0.061915144,0.2908095,0.037855156,0.0632319,0.015511257,-0.19971983,0.04143674,0.2908095,-0.091234654,0.045275245,0.0,0.0
0.055575356,0.047222853,0.010731184,0.010731184,0.0,0.010731184,-0.22970034,0.06808619,0.0347692,-0.112866096,0.044026412,0.0012781488,-0.0024015768,0.010731184,0.010378885,0.010731184,-0.23279405,-0.10392426,-0.0026875422,-0.42595008,-0.05988587,0.008809386,0.018506346,-0.05431331,-0.042693485,-0.0101258885,0.010731184,-0.42108095,0.0,0.052744646,-0.22562875,0.010731184,-0.010125874,0.034147896,-0.012677686,0.0012796326,-0.003117511,0.008128402,-0.20878352,-0.0018846542,-0.010125874,-0.054313313,-0.010125874,0.0,0.0
0.08495839,0.09804848,-0.0841606,0.0,0.0044098534,0.0044098534,0.031156126,0.0048388904,-0.12525484,-0.074674584,,-0.048130684,,,,,-0.17069595,3.0264463,0.05053212,2.4582262,0.0019072504,0.0018844816,-0.10082113,0.031156126,0.031156126,0.05053212,0.0044098534,0.029033836,0.0,0.04386896,0.026810376,0.0044098534,-0.15032138,0.049346432,-0.050220445,0.16320588,0.15638906,0.0031819243,-0.08416062,0.17211755,0.050532114,0.0051331213,0.0,-0.2158437,-0.2158437
0.014681848,0.014681848,-0.009886561,0.010614165,0.010614165,0.010614165,-0.11783272,0.1963685,-0.09014905,-0.0543068,,0.018646201,,,,,-0.0054314937,0.03444392,-0.118166685,-0.2179571,-0.027212547,0.0025788865,-0.006709553,-0.13307591,-0.009886561,-0.11783272,0.010614165,-0.13307591,0.0,-0.07010253,-0.15700483,0.010614165,-0.009886561,0.013752522,0.10048142,0.014681846,0.064334385,0.005933266,-0.13307591,0.030219464,-0.009886561,-0.009886561,-0.11783272,0.0,0.0
0.015197795,0.008201669,0.018563356,0.018563356,0.018563356,0.018563356,0.018563356,0.124352545,0.028666178,0.31896552,-0.059060697,-0.011601883,0.005077925,0.018563356,0.002331701,0.0,-0.18786699,-0.6073717,-0.085223496,-0.10311231,-0.10402856,0.018010309,-0.10357311,0.30465358,-0.08457804,0.30465358,0.018563356,-0.19327313,0.0,-0.11786288,-0.21163945,0.018563356,0.058320474,0.03697488,0.08107302,-0.011658932,0.07995292,0.00882745,-0.19327313,-0.025733355,0.058320474,0.058320474,0.0,-0.19327313,-0.19327313
0.01741653,0.01938063,-0.11301994,0.0,0.013657866,0.013657866,-0.11301994,0.038536597,0.00073330704,0.024549525,,0.01730457,,,,,0.009203859,-0.105358906,-0.025866792,0.11162206,-0.023705486,0.0018363377,0.21392262,-0.11301994,-0.2450051,-0.11301994,0.013657866,-0.2450051,0.0,-0.019775102,-0.113083094,0.013657866,-0.02977046,0.020133134,0.047859177,0.03116606,0.04797802,0.010502995,-0.11301994,0.043571264,-0.02977046,0.051979017,-0.11301994,0.0,0.0
0.059834603,0.03264477,-0.0036898,-0.0036898,-0.0036898,0.0,-0.0036898,0.12425894,-0.015872488,-0.0633369,0.048730396,0.034245566,0.008136549,-0.0036898,0.0045537786,0.0,-0.19044359,-0.6268764,-0.06023,-0.374077,-0.0060780994,-0.0177209,-0.062412065,-0.049556766,-0.06023,-0.056745794,-0.0036898,-0.43265197,0.0,0.07948103,-0.19216846,-0.0036898,-0.002830951,0.1186083,0.084893994,-0.0060815867,-0.044876765,0.008162002,-0.20879486,-0.015772855,-0.002830951,-0.06319093,-0.056745794,0.0,0.0
0.0044113942,0.010796413,0.015747774,0.0,0.0,0.015747774,0.00480554,0.051850382,0.031539567,-0.10852394,0.1297355,0.033369526,-0.07133572,0.015747774,0.0077303243,0.015747774,-0.1398817,-0.77266276,-0.05901279,-0.0780283,-0.12548847,0.009523418,-0.06489242,-0.05901279,0.11482107,0.11482107,0.015747774,-0.20134522,0.0,-0.01960706,-0.098873444,0.015747774,0.14656794,-0.00867989,-0.0067774886,-0.00867989,-0.0048906393,0.009958911,-0.08784086,-0.00506945,0.14656794,-0.0590128,-0.20134522,-0.20134522,-0.20134522
0.037200004,0.037200004,-0.15862073,0.004420323,0.004420323,0.0,0.004420323,0.1526653,-0.15743133,-0.03877816,,0.093111746,,,0.000609943,0.0,-0.12416536,-0.3986481,-0.13241519,-0.3030132,-0.12915987,0.0037722848,-0.038432386,-0.19020042,0.063020095,0.063020095,0.004420323,-0.19020042,0.0,-0.0713939,-0.03833762,0.004420323,-0.03843237,0.14857657,-0.05555292,0.017717758,0.020303018,0.0051939753,-0.15862074,0.017574806,-0.03843237,0.1363127,0.0,-0.03843237,-0.03843237
0.07643911,0.059585527,0.0067505515,0.0,0.0,0.0067505515,-0.20491247,0.084628046,0.0063474076,0.047194462,-0.044061415,0.022613278,0.009918494,0.0067505515,0.0028020926,0.0067505515,0.016050734,-0.57884914,-0.061796654,-0.2673093,0.010966022,0.013015393,-0.16996284,0.015748186,-0.03800647,-0.15699776,0.0067505515,-0.20491247,0.0,0.061955877,-0.14961687,0.0067505515,0.03383543,0.019949418,-0.03800647,0.09026177,0.118723765,0.006750552,-0.07605147,0.031158399,0.03383543,0.03383543,0.6008219,-0.20491247,-0.20491247
0.101934835,0.1562626,0.017030653,0.017030653,0.017030653,0.017030653,-0.14172553,0.08491422,-0.19229268,0.002279372,0.06525413,0.085528314,0.025731096,0.017030653,0.028306553,0.017030653,-0.12622996,-0.28780907,-0.2407623,-0.64089084,-0.008181994,0.017030653,0.0065310965,0.018510833,0.027380167,0.018510833,0.017030653,-0.690756,0.0,-0.22262383,-0.15453893,0.017030653,0.22790796,0.18176,-0.14172553,0.030834999,-0.033399142,0.026834235,-0.15465535,-0.014907879,0.22790796,0.22790796,0.018510833,0.0,0.0
0.113673545,0.113673545,0.021653077,0.021653077,0.0,0.021653077,0.021653077,0.16566744,0.020073865,-0.29296547,0.158596,0.11372784,-0.17331211,0.021653077,0.027449373,0.021653077,-0.034409694,-0.2079659,-0.091718316,-0.5930291,-0.24780416,0.027449373,-0.13247259,0.015059309,0.15852056,0.15852056,0.021653077,-0.37879103,0.0,-0.069653146,-0.23200451,0.021653077,-0.36964583,0.11642309,-0.029985119,0.063819155,0.024103533,0.027260084,-0.23200451,0.06113774,-0.36964583,-0.36964583,0.15852056,0.0,0.0
0.072897196,0.07157037,0.010477782,0.010477782,0.010477782,0.010477782,-0.07403868,0.087508485,-0.19124044,-0.7151182,0.06850019,0.04776279,0.021670956,0.010477782,0.010758452,0.010477782,-0.10058831,-0.09717813,0.02015337,-0.8846733,-0.013300058,0.010477782,-0.0141805075,-0.014785568,-0.025922794,-0.0395239,0.010477782,-0.11114153,0.0,-0.06187515,-0.104130186,0.010477782,0.11398874,0.045192298,0.028652186,-0.0046966597,-0.026873333,0.022435272,-0.2150555,-0.01348108,0.11398874,0.020153377,-0.039523885,0.0,0.0
0.103556976,0.07765392,-0.022889573,0.0,-0.022889573,0.0,-0.054238435,0.013715849,0.075949356,0.780741,-0.040724605,-0.024537057,0.0054025734,0.0,0.0066951737,0.0,-0.036386535,-0.15793347,-0.29464132,-0.45738608,-0.032017093,0.019079825,-0.21744008,-0.21893175,-0.00043148265,0.012247215,-0.022889573,,,,-0.054238435,-0.054238435,-0.022889573,-0.28527898,-0.16894835,0.007961914,,0.022517594,-0.022889573,-0.054238424,-0.12937051,0.008202579,0.0,-0.21893175,-0.21893175
0.08324156,0.06716241,0.003709391,0.003709391,0.0,0.003709391,-0.20459075,0.15834042,-0.042034075,0.01100902,0.15458785,0.048646335,0.006906195,0.0,0.0019408711,0.0,0.0009768403,-0.7665909,0.043722432,-0.20386426,-0.11923248,0.0048227576,-0.03969893,-0.3920965,-0.033650335,-0.033650335,0.003709391,-0.049230292,0.0,-0.054211866,-0.25753838,0.003709391,-0.03365035,0.090138674,0.0069468296,0.04752114,0.025517786,0.011036323,-0.3920965,0.03625897,-0.03365035,-0.03365035,-0.03365035,0.0,0.0
0.05246658,0.05246658,0.016543567,0.0,0.0,0.016543567,0.06324198,0.07800496,0.06143487,-0.80825424,-0.11380184,0.082584254,0.048151385,0.016543567,0.010395682,0.016543567,0.38634178,0.008949955,-0.071765006,2.4697957,0.06646789,0.013643821,0.048260894,0.06203727,0.07084685,0.024121309,0.016543567,0.5468539,0.0,-0.23462662,-0.8128854,0.016543567,-0.9254685,0.07525767,-0.12947376,0.016675156,-0.010953583,0.007485607,-0.037378833,0.07662256,-0.9254685,-0.9254685,0.024121331,0.0,0.0
0.097726054,0.12049517,0.015309705,0.0,0.0,0.015309705,-0.10512833,0.14131525,-0.041485693,0.18478824,-0.08364186,0.033649854,0.019460797,0.015309705,0.0060562887,0.015309705,-0.19822429,-0.12474277,-0.20210707,-0.69473976,0.020909391,0.013391945,-0.15395792,-0.076891154,-0.20210707,-0.1990354,0.015309705,-0.1865596,0.0,-0.11800803,-0.19049199,0.015309705,0.09211614,0.039152194,-0.10334172,0.053813707,0.036363117,0.004936862,-0.18655959,0.0391147,0.09211614,0.09211614,-0.2025278,0.09211614,0.09211614
0.11551441,0.09226932,0.021720521,0.021720521,0.0,0.021720521,-0.09123182,-0.07070894,0.43450555,0.3422846,-0.03240125,0.07998298,0.0108588915,0.021720521,0.0027686185,0.0,-0.086407416,-0.19499114,-0.04197989,-0.81960005,-0.056178853,0.011903408,-0.04822197,0.091632344,0.104394205,0.091632344,0.021720521,-0.5914805,0.0,0.081624694,-0.3828306,0.021720521,-0.59148043,0.09250299,-0.15673962,0.09051245,0.021429917,0.021720521,-0.09123183,0.107041046,-0.59148043,-0.59148043,0.09163235,0.0,0.0
0.09275442,0.09603265,0.015350456,0.015350456,0.0,0.015350456,-0.1213867,0.07130011,0.012987253,0.010796629,-0.0026573085,0.05940666,-0.07540012,0.015350456,0.004760793,0.015350456,-0.13656506,0.7669726,0.036906037,0.5885776,-0.047010846,0.0020950001,0.011004699,0.0042736735,0.016636172,0.016636172,0.015350456,-0.1213867,0.0,0.007054248,-0.12316595,0.015350456,-0.3641077,0.03852667,-0.0069131744,0.08168102,0.09224545,0.012329229,-0.15304303,0.06543913,-0.3641077,-0.3641077,0.01663617,0.0,0.0
0.06668905,0.049697187,0.00862311,0.0,0.0,0.00862311,-0.17389572,0.124717444,-0.23759396,-0.016231656,0.04641277,0.023000585,0.011105177,0.00862311,0.008049765,0.00862311,-0.16045766,-0.43174872,-0.13549942,-0.09975331,-0.17141455,0.0060434486,0.09686871,-0.04165457,-0.04165457,-0.010083454,0.00862311,-0.1471753,0.0,-0.018401023,-0.16116099,0.00862311,-0.1471753,0.02037984,0.115059234,0.08403133,0.017269727,0.008049765,-0.1857895,0.033249956,-0.1471753,-0.1471753,-0.010083456,0.0,0.0
0.091466166,0.085154876,0.015575462,0.015575462,0.015575462,0.0,0.015575462,0.07911713,-0.014718049,0.25036347,0.2533714,0.08305612,0.015874451,0.015575462,0.0061196284,0.015575462,-0.2701084,-0.20577732,-0.25502893,-1.0778772,-0.31808352,0.014426316,-0.17607577,-0.055016693,0.03357976,-0.0060012294,0.015575462,-0.39675856,0.0,-0.03169781,-0.32691455,0.015575462,0.06291009,0.08446939,-0.055016693,0.09146616,0.053967725,0.011679878,-0.31184676,0.06999154,0.06291009,0.06291009,-0.00600123,0.0,0.0
0.1087831,0.1087831,-0.024280297,-0.024280297,-0.024280297,-0.024280297,-0.23579408,0.14536233,-0.1768685,-0.5672988,-0.08744211,0.18640472,0.014925032,0.0,0.012301836,0.0,-0.023287075,-0.9648906,-0.06520727,-1.5441161,-0.046328858,-0.020915642,-0.002444493,-0.06520727,-0.06520727,-0.17999285,-0.024280297,0.44688052,0.0,-0.09914547,-0.31646645,-0.024280297,0.44688046,0.06436803,-0.04997068,0.101556264,-0.066829056,0.015693028,-0.31087595,-0.018073644,0.44688046,0.44688046,-0.17999287,0.0,0.0
0.060032558,0.0006093927,0.012243009,0.0,0.012243009,0.0,-0.040399164,0.038529336,-0.24047343,-0.07804664,0.057805423,0.014108565,0.01518814,0.012243009,0.002970441,0.012243009,-0.10089376,-0.098007426,0.1118101,-1.0396181,-0.10003769,-0.062035415,0.056575894,0.069742516,0.0051609455,0.023828937,0.012243009,-0.308334,0.0,0.32384542,-0.115530975,0.012243009,-0.308334,0.011710206,0.031620856,-0.0012829045,0.023663055,0.012243009,-0.040399164,0.008987462,-0.308334,-0.308334,0.031620856,0.11088082,0.11088082
0.09151939,0.10212564,-0.0070609315,0.0,0.012882409,0.0,-0.022555115,0.081684336,-0.07490944,-0.012562251,,0.09196829,,,0.0055389814,0.012882409,-0.11086665,1.4919474,0.020118799,1.9166491,-0.010336623,0.010064063,-0.14257197,-0.15091357,-0.1198249,-0.15091357,0.012882409,-0.101800606,0.0,-0.13762648,-0.011667833,0.012882409,-0.016377246,0.115206726,-0.10180059,0.12907973,0.08093384,0.008642326,-0.15381661,0.020118803,-0.10180059,0.12892602,0.0,-0.02255511,-0.02255511
0.08603199,0.087422796,0.008102475,0.0,0.008102475,0.0,-0.0014084523,0.051865716,-0.099582724,0.4697612,0.06057684,0.05160075,0.009006631,0.008102475,0.0018623552,0.008102475,-0.20923215,1.0186726,-0.12189274,0.9162528,-0.11712294,0.004361034,-0.02338543,0.11535939,-0.12189274,0.09237586,0.008102475,-0.044018302,0.0,0.0962794,-0.13109246,0.008102475,-0.044018272,0.07320393,0.045129403,0.032921497,0.19011752,0.008102475,-0.09112127,0.08349747,-0.044018272,-0.12189275,-0.152687,-0.152687,-0.152687
0.030820968,0.035176843,-0.12887752,0.0,0.0046701957,0.0046701957,0.0046701957,0.03732567,0.017064989,-0.09777222,,0.045456316,,,-0.03722382,0.0046701957,0.00381877,0.5964983,-0.04502875,0.6637883,-0.118931584,0.004496061,-0.07427801,0.009567011,0.009567011,0.009567011,0.0046701957,-0.12887752,0.0,-0.07951701,-0.11588948,0.0046701957,0.009567004,0.039363835,0.1017226,0.049476292,0.21261488,0.005492192,-0.12887752,0.1040497,0.009567004,0.009567004,0.009567004,0.0,0.0
